Operation,productTypeName,productUsage,productCode,parentProductCode,productName,localeCode,isActive,price,salePrice,isoCurrencyCode,masterCatalogId,catalogId,categoryId,manageStock,outOfStockBehavior,sizeoption,coloroptions,cost,packageWidth,packageLength,packageHeight,packageWeight,heightUnit,widthUnit,lengthUnit,weightUnit,hasConfigurableOptions,hasStandAloneOptions,fulfillmentTypes,rating,seoUrl,publishedState
delete,Apparel Configurable Product,Configurable,PC_1009-1,PC_1009,TShirt9-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1009-2,PC_1009,TShirt9-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1009-3,PC_1009,TShirt9-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1009-4,PC_1009,TShirt9-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1009-5,PC_1009,TShirt9-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1009-6,PC_1009,TShirt9-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1009-7,PC_1009,TShirt9-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1009-8,PC_1009,TShirt9-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1009-9,PC_1009,TShirt9-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1010,,TShirt10,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt10Tshirt10Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1010-1,PC_1010,TShirt10-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1010-2,PC_1010,TShirt10-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1010-3,PC_1010,TShirt10-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1010-4,PC_1010,TShirt10-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1010-5,PC_1010,TShirt10-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1010-6,PC_1010,TShirt10-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1010-7,PC_1010,TShirt10-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1010-8,PC_1010,TShirt10-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1010-9,PC_1010,TShirt10-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1011,,TShirt11,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt11Tshirt11Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1011-1,PC_1011,TShirt11-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1011-2,PC_1011,TShirt11-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1011-3,PC_1011,TShirt11-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1011-4,PC_1011,TShirt11-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1011-5,PC_1011,TShirt11-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1011-6,PC_1011,TShirt11-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1011-7,PC_1011,TShirt11-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1011-8,PC_1011,TShirt11-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1011-9,PC_1011,TShirt11-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1012,,TShirt12,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt12Tshirt12Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1012-1,PC_1012,TShirt12-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1012-2,PC_1012,TShirt12-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1012-3,PC_1012,TShirt12-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1012-4,PC_1012,TShirt12-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1012-5,PC_1012,TShirt12-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1012-6,PC_1012,TShirt12-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1012-7,PC_1012,TShirt12-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1012-8,PC_1012,TShirt12-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1012-9,PC_1012,TShirt12-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1013,,TShirt13,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt13Tshirt13Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1013-1,PC_1013,TShirt12-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1013-2,PC_1013,TShirt12-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1013-3,PC_1013,TShirt12-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1013-4,PC_1013,TShirt12-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1013-5,PC_1013,TShirt12-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1013-6,PC_1013,TShirt12-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1013-7,PC_1013,TShirt12-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1013-8,PC_1013,TShirt12-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1013-9,PC_1013,TShirt12-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1014,,TShirt14,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt14Tshirt14Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1014-1,PC_1014,TShirt14-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1014-2,PC_1014,TShirt14-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1014-3,PC_1014,TShirt14-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1014-4,PC_1014,TShirt14-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1014-5,PC_1014,TShirt14-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1014-6,PC_1014,TShirt14-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1014-7,PC_1014,TShirt14-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1014-8,PC_1014,TShirt14-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1014-9,PC_1014,TShirt14-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1015,,TShirt15,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt15Tshirt15Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1015-1,PC_1015,TShirt15-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1015-2,PC_1015,TShirt15-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1015-3,PC_1015,TShirt15-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1015-4,PC_1015,TShirt15-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1015-5,PC_1015,TShirt15-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1015-6,PC_1015,TShirt15-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1015-7,PC_1015,TShirt15-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1015-8,PC_1015,TShirt15-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1015-9,PC_1015,TShirt15-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1016,,TShirt16,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt16Tshirt16Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1016-1,PC_1016,TShirt16-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1016-2,PC_1016,TShirt16-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1016-3,PC_1016,TShirt16-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1016-4,PC_1016,TShirt16-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1016-5,PC_1016,TShirt16-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1016-6,PC_1016,TShirt16-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1016-7,PC_1016,TShirt16-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1016-8,PC_1016,TShirt16-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1016-9,PC_1016,TShirt16-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1017,,TShirt17,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt17Tshirt17Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1017-1,PC_1017,TShirt17-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1017-2,PC_1017,TShirt17-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1017-3,PC_1017,TShirt17-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1017-4,PC_1017,TShirt17-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1017-5,PC_1017,TShirt17-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1017-6,PC_1017,TShirt17-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1017-7,PC_1017,TShirt17-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1017-8,PC_1017,TShirt17-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1017-9,PC_1017,TShirt17-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1018,,TShirt18,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt18Tshirt18Best tshirt,Live
delete,Apparel Configurable Product,Configurable,PC_1018-1,PC_1018,TShirt18-S-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1018-2,PC_1018,TShirt18-M-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1018-3,PC_1018,TShirt18-L-Green,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Green,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1018-4,PC_1018,TShirt18-S-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1018-5,PC_1018,TShirt18-M-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1018-6,PC_1018,TShirt18-L-BLUE,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Blue,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1018-7,PC_1018,TShirt18-S-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,S,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1018-8,PC_1018,TShirt18-M-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,M,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1018-9,PC_1018,TShirt18-L-RED,en-US,TRUE,0,0,USD,2,3,23,TRUE,AllowBackOrder,L,Red,10,1,1,1,1,in,in,in,lbs,FALSE,FALSE,DirectShip|InStorePickup|Delivery,,,
delete,Apparel Configurable Product,Configurable,PC_1019,,TShirt19,en-US,TRUE,40,35,USD,2,3,23,TRUE,AllowBackOrder,,,10,1,1,1,1,in,in,in,lbs,TRUE,TRUE,DirectShip|InStorePickup|Delivery,4.4,tshirt19Tshirt19Best tshirt,Live
